taxonomy_id,S1,S2,S3,S4,S5,S6,S7
2819978,26,48,,236,118,12,181
1708,23,32,,232,20,,32
1711,21,42,,130,53,,76
76862,22,15,,76,166,,44
2816956,13,27,,291,127,,37
1179673,27,,,126,201,,82
2758442,14,12,,141,32,,94
33889,134,30,62,241,372,24,145
2575923,58,35,36,158,56,,65
2777556,20,27,46,114,79,204,40
2725563,15,12,,202,38,,35
1703,100,202,47,116,120,96,28
273384,67,282,,104,32,,
199591,32,62,13,134,82,,99
2898795,19,22,,128,11,,12
1136497,14,,,55,,,18
2996004,59,33,19,129,131,,101
1903186,42,41,23,265,77,,27
43669,67,71,15,252,109,,44
556288,44,22,,170,44,,44
2017484,16,14,14,139,13,,49
1331682,14,11,35,146,224,,98
2795215,17,30,,266,54,276,36
2942909,15,39,,214,25,,
1630135,65,40,42,85,82,29,208
1667168,24,108,13,395,83,39,17
472569,19,61,,66,31,25,51
2508882,54,94,57,324,64,,99
2934161,49,13,,119,45,,
2908651,16,20,23,53,11,,
2934158,12,34,12,81,77,16,84
2593973,49,30,,108,12,,33
2283195,38,23,20,103,92,,32
1288636,30,25,22,49,102,10,56
2594265,10,16,,225,153,362,23
1758689,42,26,42,163,55,,130
247333,30,75,14,70,82,,
1078471,19,34,,64,13,,25
767452,18,60,,203,40,,20
139208,124,27,,248,40,,155
372663,34,231,34,204,233,12,31
186189,51,49,,250,48,,108
2509459,31,54,,132,165,,74
2509457,21,35,,202,143,,34
1710,47,72,47,435,268,54,270
857417,66,33,23,100,109,,
2963431,11,35,,115,,,51
53458,14,24,,155,86,29,41
443156,38,31,17,156,74,,33
1690220,16,19,,103,66,,25
2714941,16,196,11,69,21,,16
1813880,27,15,,117,21,,40
1658671,15,36,,179,90,,61
2603206,58,141,32,103,50,,57
2779775,51,43,24,190,71,,39
2897773,13,51,14,177,10,,35
2897774,11,35,,170,49,,20
2675754,70,113,26,266,68,,83
1274,63,33,33,167,140,,76
2904523,57,19,,96,72,,14
2770551,30,18,15,26,111,,13
571913,19,36,,175,12,37,37
2917725,64,63,,330,86,122,50
2483799,36,23,12,152,31,39,34
2585135,29,39,20,176,109,,33
84757,81,57,,175,78,12,33
2171623,37,226,,284,176,37,
2714931,56,84,,233,201,,103
60920,19,18,31,136,31,,43
2716227,32,59,22,123,17,20,51
100225,25,107,,213,58,10,10
1863,10,212,11,90,27,96,11
2819238,25,31,,206,120,12,78
1133546,14,29,,278,22,17,35
2881056,24,37,19,101,31,,30
1276,24,21,,135,38,,27
712116,155,52,,56,74,,99
1851395,67,38,42,99,66,20,48
2789425,108,61,,96,,,
712122,48,191,37,140,81,53,53
706438,36,15,,69,71,,39
2755559,25,32,12,103,28,22,17
2079536,22,32,100,283,70,17,128
2057798,14,67,,231,94,,16
2708340,14,17,11,27,21,16,
2081702,48,,,200,,,
1852377,174,73,40,375,344,255,180
544580,183,276,67,239,34,59,54
1655,89,144,,126,62,34,39
2737173,69,12,,162,,,34
52771,29,172,,172,54,,67
1656,30,31,,25,27,,31
675090,27,31,,208,13,13,13
2057800,24,31,10,230,42,61,
2722820,19,17,,138,18,19,35
2321394,15,25,11,177,75,172,11
2057743,14,25,,112,134,12,
2560010,12,26,,173,87,,78
111015,12,49,,44,84,21,23
2744574,12,25,,187,37,,16
1960083,10,,,33,56,,25
1660,695,198,363,1057,624,1051,670
2794089,123,43,15,95,33,12,23
2758572,30,45,,62,45,11,25
2709403,15,44,25,245,26,30,
131111,81,959,108,201,158,74,222
131110,24,32,14,90,39,,96
52773,19,23,18,156,51,260,18
82135,491,118,91,318,172,348,429
2811781,442,498,15,15,11,16,34
1661,293,232,203,653,347,139,234
2733571,30,59,15,191,78,37,119
178339,124,56,12,88,27,22,
1503041,53,17,22,68,52,20,28
131112,17,69,,171,16,,108
28264,12,33,86,92,108,31,201
2496867,55,47,18,105,36,14,29
1282737,13,,22,86,116,20,14
2758440,47,43,16,34,25,18,72
2051,46,279,,146,126,59,62
2495645,25,12,,113,53,,52
59505,21,28,,247,59,19,31
2692125,20,20,,239,10,14,22
2778070,94,84,17,353,52,,81
1911175,71,27,20,195,50,,14
2932773,66,206,27,355,129,,234
2865832,52,44,31,231,120,38,51
2914159,54,32,31,205,134,25,56
2653857,51,93,25,255,53,29,69
2742131,33,102,21,324,146,13,99
2745196,32,64,10,224,138,165,25
1896961,23,21,36,177,41,10,65
2861750,20,33,27,141,133,23,46
2919322,22,52,,206,50,29,145
208439,60,74,99,208,70,126,291
129921,41,91,,210,39,12,20
218821,75,159,53,255,101,37,75
715473,69,48,34,253,491,,204
944492,70,58,16,335,103,,59
33910,44,68,15,231,40,32,37
1804986,45,65,19,439,84,,114
700274,42,20,,104,108,,35
2842453,34,58,84,150,142,26,23
1814,18,50,,192,47,25,23
2865833,50,73,39,168,70,35,56
1690815,86,39,31,127,187,202,62
1641402,80,44,,75,38,16,
445576,32,36,,93,93,,82
240495,77,125,18,234,161,62,82
2074,64,203,,214,116,42,28
37331,63,40,23,214,179,35,175
2736640,32,63,,271,79,59,30
2792008,13,25,,127,14,45,68
455344,120,92,56,136,250,11,49
524884,82,119,44,129,219,106,71
33914,61,32,24,201,169,27,34
1836,36,269,24,394,230,16,107
2719023,32,33,,175,54,,
333966,23,,,133,92,,64
60894,15,34,,129,28,,
43357,121,79,59,257,274,33,66
2802641,101,144,158,401,285,41,277
1852,46,21,,24,64,,
40988,40,,36,99,42,,22
75294,28,73,15,92,66,,35
40989,29,45,,143,,13,57
632569,19,81,14,151,63,,100
103733,74,68,26,463,167,40,212
103731,60,28,20,441,125,198,230
2781735,22,80,18,264,150,45,70
340345,49,57,42,219,138,25,61
1470176,75,77,35,176,111,16,61
1653480,113,61,12,332,141,23,
1586287,57,40,34,521,145,18,74
2951806,37,96,32,314,33,,109
42197,77,229,62,514,278,491,117
860235,68,244,41,183,140,10,67
2665642,48,30,33,138,134,11,63
530584,36,26,35,195,25,15,56
211114,29,71,,291,85,17,55
2268449,12,45,16,289,105,,94
2714939,94,29,17,232,48,,14
2763008,64,203,26,205,115,,73
2486272,51,58,11,193,33,13,25
2840457,52,25,,102,96,50,28
2917724,46,20,,142,71,,134
2592334,36,69,,313,16,23,16
2760705,33,23,21,75,49,,24
2663857,36,40,,276,18,,91
2017486,39,27,23,196,209,13,111
2931390,30,60,18,203,49,62,74
2895565,24,44,,226,61,15,32
2803858,20,52,,146,116,,60
196162,15,76,21,153,82,12,45
2662361,19,,,187,,,43
200618,101,72,31,252,179,,83
2712223,84,61,31,267,221,119,32
1774216,73,20,25,138,59,16,24
450734,74,21,28,100,68,28,93
402297,62,35,16,204,40,16,59
2736757,56,41,29,366,90,,45
449461,56,39,41,263,102,12,61
419476,53,67,19,219,83,137,76
2714938,52,42,15,76,28,25,36
2500546,43,70,19,76,98,,45
2045452,41,84,,188,18,,17
2558918,29,35,,234,58,16,15
2849501,25,39,30,275,38,,38
2760089,23,28,17,349,42,45,108
2575440,20,35,14,81,61,,
627624,14,13,,86,20,,15
2589074,11,197,19,102,42,15,25
2872154,10,,,81,,,
2518370,11,59,,143,44,,22
433659,10,26,,58,33,,54
1736691,75,30,36,200,111,,30
1736306,17,33,37,260,32,53,40
2107713,12,11,,69,15,,
2663859,12,,12,91,15,42,
2041,40,312,,339,43,,99
219314,19,31,,139,,,27
2662028,14,20,,150,98,,11
2079793,12,36,,98,83,,58
2045,65,256,28,524,158,37,190
75385,17,130,14,231,48,,70
546871,16,19,15,127,76,51,17
642780,15,27,,390,25,15,103
2057246,97,32,47,304,183,,67
1748,68,57,26,336,59,24,116
1749,15,71,12,192,57,33,85
2760310,43,32,,161,67,24,41
2829499,15,33,15,184,122,14,29
1285901,56,78,29,427,208,45,71
399497,23,89,,75,27,22,35
2161816,13,75,16,148,115,40,34
1747,65,55,83,226,104,173,49
33011,39,17,,32,71,,16
33010,28,31,13,313,89,,57
2559073,15,,,160,35,20,135
1871034,132,244,110,171,212,47,362
1744,64,182,19,436,53,29,123
119981,36,53,13,338,172,,94
556499,22,103,29,245,260,40,59
1547448,52,11,,123,30,25,106
1750,50,90,87,323,73,503,58
2596828,43,164,,149,55,,24
29405,19,46,,302,56,,59
546874,19,37,,168,81,14,40
2672569,11,58,10,247,52,25,98
2714937,43,26,28,201,121,,67
2760308,23,68,17,226,53,,123
2662261,33,208,,196,83,14,55
675864,25,59,12,125,152,85,36
182640,44,85,20,250,105,18,68
1544730,14,29,17,212,66,,34
47858,154,18,124,213,211,,119
515350,110,29,47,285,123,40,60
2675222,41,44,,70,31,,33
2201999,32,,,247,30,16,54
2039870,18,,,159,51,19,19
2583243,14,13,,273,20,,22
1881,100,17,30,209,135,27,62
307121,84,31,25,212,104,14,72
291594,73,37,35,246,153,14,27
285665,62,33,,175,18,14,12
1003110,55,195,30,47,58,30,59
47872,55,37,21,160,118,,53
709883,49,15,24,198,111,184,33
47865,50,61,42,223,57,38,23
356852,44,118,25,174,39,,13
1877,27,146,,219,63,14,33
47853,26,29,31,190,65,33,112
299152,25,29,18,185,73,13,59
47857,23,61,14,231,40,17,26
261654,22,28,,130,19,66,31
2294034,24,23,,251,51,,
47875,15,32,,146,41,,17
356851,14,11,,97,49,,38
946334,89,55,16,459,135,20,69
2836373,83,164,27,669,135,103,117
649831,36,268,64,242,186,16,169
1866,62,147,19,79,87,11,145
113562,48,49,10,309,262,27,66
122358,49,98,19,283,159,44,193
196914,40,93,160,231,134,12,60
1867,23,39,23,123,131,13,31
35754,66,81,68,518,290,38,126
53359,67,52,38,498,142,16,90
53360,83,83,59,222,265,63,33
53362,42,36,,279,104,,204
47989,18,51,27,145,126,,41
1076124,119,92,29,274,190,26,44
624315,78,101,31,352,100,65,68
2811111,131,49,23,117,72,,58
338584,120,77,37,247,141,30,152
168695,84,150,,205,47,,27
2024580,75,57,40,288,41,44,20
390989,32,65,,282,56,19,70
227318,27,98,46,188,158,47,59
56438,59,69,19,394,110,144,84
2728827,53,193,263,330,72,131,212
2742132,29,306,98,238,64,76,53
2014,215,117,112,312,267,12,111
2831968,67,105,51,407,,,
280236,31,57,20,237,98,16,32
163604,27,215,,109,106,25,
53437,23,16,14,218,49,19,12
53522,37,22,13,188,97,24,70
2021,28,26,,153,20,,14
483545,24,136,,89,43,,
2498135,61,29,28,240,185,123,84
2820884,31,22,34,178,67,19,153
2742128,132,35,13,564,168,,174
1219491,59,177,26,316,112,36,118
2591108,48,83,83,269,56,196,78
46165,47,72,20,442,233,49,144
1993,31,113,20,309,112,16,122
2750812,24,20,28,233,225,40,86
2020,142,59,31,389,96,29,24
1411117,46,75,20,268,162,210,203
404386,105,218,31,404,250,14,108
1909395,71,54,65,309,261,60,126
93944,68,235,26,527,112,29,128
2219224,51,68,13,331,82,207,89
2001,79,271,109,407,242,15,168
2202249,70,107,31,304,135,51,143
2006,50,183,70,195,92,16,25
477641,46,54,14,175,77,35,45
2851567,39,18,43,246,148,24,38
138336,39,161,13,102,49,,16
2933797,39,16,18,198,57,,23
1861,19,39,14,149,36,46,60
2762325,84,32,37,209,132,,37
1090615,56,29,,82,51,,21
53461,24,298,19,178,77,11,50
1884914,69,15,,73,27,48,22
1884913,26,,,112,20,25,53
1884905,23,26,,44,15,185,126
1858,26,42,,58,35,,
710111,15,48,18,140,89,17,28
2716812,36,25,29,55,123,16,35
298654,30,43,23,335,59,124,121
1859,21,56,23,248,299,34,51
304895,108,84,103,340,231,30,134
414996,94,23,,170,52,,24
131568,74,47,23,194,62,,
419479,35,48,35,324,147,19,21
1798224,27,118,12,399,193,,99
283811,57,75,39,352,127,21,71
1907575,32,57,,186,32,11,30
2038343,27,182,,51,45,17,28
1891644,59,117,33,136,176,34,90
28049,34,18,,152,80,44,143
74426,43557,199340,672,19789,21294,10508,28798
147206,166,443,71,1347,340,69,415
2844380,83,153,51,272,107,39,157
33871,153,148,28,597,267,29,153
1805478,156,299,67,1603,449,163,410
133926,127,173,18,895,317,132,198
712411,104,370,32,646,234,49,160
1871022,158,311,117,1901,686,64,337
2003188,124,355,93,1483,277,71,296
712157,134,220,43,1131,222,178,363
1382,110,145,33,420,68,233,131
2894156,103,265,41,510,108,47,173
604330,112,528,71,1743,888,63,460
2779519,66,189,48,1037,283,66,198
84112,2434,10946,2227,2794,3979,1729,5877
502558,141,188,30,721,144,47,93
2690837,140,343,95,1096,575,32,339
471189,1055,3732,212,1941,811,256,2868
1335613,190,502,48,1057,171,37,659
446660,130,308,195,4083,643,2252,239
2707299,159,120,46,1319,271,289,298
1531429,95,262,78,1118,623,84,1340
2734634,80,146,30,582,311,104,207
1907662,150,354,187,1024,448,383,568
84110,139,192,111,1284,502,115,375
2682776,121,89,62,719,420,41,240
1870985,121,272,48,1046,487,33,344
79604,116,190,41,846,295,102,277
84163,67,40,12,391,99,90,72
1944646,45,90,45,185,34,19,176
2937801,48,20,29,101,48,14,191
2812560,35,27,21,335,115,,66
2937800,17,29,24,289,65,19,80
191495,29,101,25,688,350,44,132
2949664,63,49,34,259,166,,70
2884022,44,48,58,298,62,,138
2843215,25,62,,224,132,,44
49319,74,144,26,526,173,18,103
2653852,35,45,19,414,133,75,134
2653851,32,93,30,173,39,,21
42256,27,38,21,326,66,45,104
2051957,12,34,19,80,22,23,
496014,44,55,50,470,245,,121
1670831,86,171,31,183,117,13,62
1608957,72,148,29,410,149,,73
1670830,56,36,11,147,66,11,58
2884263,39,47,17,311,119,14,105
2849779,32,72,21,363,80,36,73
2722752,63,71,20,278,111,21,62
2789776,27,210,10,225,70,11,73
53635,28,29,,212,17,,52
467094,14,149,12,177,146,,85
2005462,477,17,11,205,18,,31
2853227,363,218,36,309,137,615,80
99598,80,19,18,108,56,26,48
1954171,123,80,13,182,64,24,28
1337936,84,436,47,148,73,554,132
1954172,66,177,19,137,92,,90
1973486,41,304,440,208,71,34,147
938406,32,36,13,94,54,94,18
2005458,148,51,57,239,77,15,62
2572090,84,,40,77,47,,
2576904,44,20,,124,,,37
1261031,40,42,,48,18,21,128
2914041,27,86,,94,41,193,44
2764711,22,,14,74,36,21,85
1869241,17,123,20,160,60,364,17
76335,50,,55,62,113,,
317936,16,23,14,129,26,,56
28072,11,,,101,93,210,34
224012,46,28,,84,68,,136
272131,60,59,,52,,,
264686,35,,13,31,38,37,74
446679,30,338,,28,21,,26
92942,16,,,21,,,26
1178,18,26,85,54,411,,33
1306274,14,47,67,109,32,,196
142864,103,22,27,87,66,52,49
1165,23,179,18,148,101,145,131
1357545,22,29,91,108,40,22,202
2099387,302,38,,180,,,128
747522,115,34,,79,,,
109266,36,,,74,,39,86
156213,10,19,16,70,19,,
289435,30,22,15,126,,70,12
77022,24,,23,31,15,19,
1397703,64,52,55,113,39,37,94
1752063,25,16,,59,35,41,20
2005456,18,41,28,193,44,22,97
373994,37,37,55,70,115,39,109
232348,110,28,,151,99,,38
1968775,72,12,,23,10,,16
1173263,65,,,62,,16,
321327,55,68,37,226,95,,
2936507,48,,,13,17,,15
2511069,42,27,,201,98,15,13
195253,40,57,13,23,,156,46
1050655,165,,67,,211,,332
221341,35,24,,80,76,,
195250,32,30,26,45,15,,
1442556,39,11,,27,150,,27
321332,30,80,,66,33,237,13
1353147,26,27,15,66,57,11,40
2789857,25,82,15,202,24,14,95
1050714,32,,39,29,55,,18
1442554,22,,31,20,39,12,30
1353136,20,26,,128,83,27,59
221352,18,,,64,,13,18
585423,21,21,,142,,,
374981,15,,,20,43,40,142
2579791,40,,,,45,,104
1442551,14,11,,67,21,19,61
1400864,11,143,11,117,30,97,
1400865,10,12,18,59,52,17,12
2751171,10,143,,168,56,,25
32046,19,17,,214,38,98,111
1219,61,269,281,350,161,380,499
1501268,63,71,,75,34,45,22
261284,69,42,14,224,59,,22
1851505,11,54,24,278,86,25,87
59930,45,152,13,223,51,13,47
155978,85,64,43,226,70,202,92
1173032,49,32,23,85,43,90,26
1155739,108,39,37,235,335,129,61
482564,119,,29,58,168,183,61
118323,20,88,35,34,21,67,28
132604,42,,,76,,25,
1160,47,222,53,187,391,306,50
119532,45,11,45,112,29,38,55
2874213,15,201,23,46,,,28
1173025,66,119,18,222,81,133,41
2886352,30,22,27,63,282,14,28
222819,18,109,,136,11,10,48
241425,16,26,34,143,55,298,22
2546359,42,26,10,170,80,147,23
2546356,21,49,25,160,42,25,27
2546366,54,33,16,78,24,,121
2546360,50,56,173,70,58,36,410
577489,24,25,,18,40,25,64
713887,10,80,,159,35,17,112
669359,64,47,,87,23,21,20
1615909,38,36,123,68,,91,96
1126,73,290,260,226,756,338,190
44822,64,,,,,,
111781,202,132,,246,387,24,90
1752064,42,63,22,158,94,45,146
2812896,31,50,17,307,176,36,87
1115757,17,58,,154,38,19,17
2016064,16,25,24,40,50,16,22
1184,40,99,43,134,55,109,131
2917832,152,158,95,413,192,229,117
2906798,52,138,20,69,87,27,96
2931930,50,596,,76,38,11,33
146786,118,33,49,226,242,,29
2933959,28,,,23,20,,
2811482,67,95,,,,,
685565,27,15,17,44,16,36,83
1416614,85,41,26,291,52,13,114
2907343,74,177,65,192,157,16,52
33072,21,22,11,169,21,24,95
2857077,62,58,37,155,76,38,153
102116,58,24,,147,43,,73
1807358,10,75,35,25,16,51,16
118163,50,16,31,155,33,38,40
1763363,50,61,,114,35,11,41
718217,16,15,,72,17,174,14
155894,26,150,,78,245,89,33
1188228,14,27,18,28,17,23,
33070,14,44,56,53,96,27,16
2652443,101,163,22,230,68,,23
2917691,62,34,24,238,136,34,84
2939437,63,29,13,122,124,38,34
2080419,70,13,,95,81,24,33
2737050,13,49,23,109,42,48,44
980427,119,164,64,439,262,124,111
1211322,87,76,36,212,141,107,79
309887,79,44,,334,83,14,
502394,49,180,23,254,83,15,114
57497,49,34,42,89,230,,56
432329,34,68,,265,61,13,51
1182568,33,27,,52,28,,45
2202254,27,182,34,201,32,,23
200252,24,33,16,285,102,15,60
1768108,35,378,15,304,109,97,101
317577,22,54,12,287,161,19,48
55148,30,77,13,519,86,,39
1889240,21,46,,119,26,20,22
68909,22,46,33,66,86,32,30
2489213,14,24,14,169,30,,71
310783,13,,10,315,67,47,49
1299,15,23,,70,86,,34
1309411,21,,,280,40,76,155
2483360,66,11,,26,,,55
271,49,16,,70,23,25,26
56956,50,69,16,119,21,,29
1111069,40,27,22,118,73,,25
56957,42,12,15,43,31,,
37636,61,,33,89,96,,40
274,30,226,29,275,86,110,24
456163,32,,22,,59,,
52022,75,67,11,153,54,32,33
277,28,53,,90,32,26,
172827,13,34,13,50,,,62
186192,30,40,,296,51,20,67
187137,25,73,12,215,23,,30
332249,77,18,28,289,106,,63
2128,462,,,,19,,13
2102,55,67,87,248,98,,110
1179777,14,,,64,14,14,
136241,52,,16,38,,23,10
2683967,14,,19,19,44,12,54
50052,19,21,,26,,24,
519450,15,33,,91,46,87,156
2123,13,80,69,49,,72,149
29553,83,11,,64,28,17,16
33923,29,15,19,105,10,209,23
114883,11,,,32,10,,26
42094,56,,,72,32,,
295596,22,,16,50,,,93
216931,116,19,,22,26,176,
216935,24,,,30,13,18,15
2145,21,11,11,98,12,,27
216933,25,,16,,,,
216942,14,22,16,55,49,,37
216938,15,24,19,77,21,249,58
2139,13,,,104,35,10,
216946,13,,,70,79,146,41
216427,18,22,14,41,23,,18
219745,16,,,64,12,13,
29552,60,46,33,127,56,102,121
264636,36,19,11,57,14,40,31
2148,19,97,,169,37,144,96
2735436,34,99,42,208,273,191,105
38986,13,46,,158,27,150,73
61635,11,37,,345,66,178,46
92758,11,,,19,,,17
2116,32,48,17,79,28,212,55
120962,77,23,43,185,114,39,232
357808,35,164,21,237,48,43,46
152260,72,41,41,35,110,23,35
1108,31,40,30,347,33,168,70
61435,118,169,101,743,317,142,117
1536648,20,21,21,126,17,25,50
1839801,14,40,19,120,33,19,18
2057,104,61,28,402,139,22,80
500,25,25,10,152,74,42,32
133453,98,61,24,378,105,177,35
913107,40,94,37,406,127,15,202
167964,37,110,,358,46,47,119
1986204,19,23,,26,16,86,
2509675,74,151,25,344,68,456,62
1806508,63,137,34,359,129,188,52
2710758,60,149,37,132,82,26,62
2601677,42,59,,236,167,30,86
166501,33,48,10,109,141,15,45
1005039,18,23,24,229,62,10,73
454171,16,73,24,80,33,29,16
562,1406721,5072328,177090,725289,194895,23955,302320
208962,7878,37185,701,2549,905,178,1456
564,6109,31719,599,2489,629,56,1126
1499973,4663,23110,418,1407,414,71,718
2044467,3271,15504,303,861,250,43,546
2725997,238,1234,40,189,49,,71
2857061,3999,8261,,,,,
573,22970,59747,23329,2597462,28626,1041670,5283
2058152,1165,234,99,1494,122,733,19
1463165,1195,1924,1162,1956,1247,23193,201
244366,642,2516,752,695,560,15721,148
548,427,1663,229,434,216,2879,181
571,427,1473,110,487,235,1982,306
2851540,263,73,,11,,25,
2267618,66,215,,,,338,
2015795,34,91,,,,247,
1134687,395,988,123,292,205,1855,140
2153354,150,531,33,232,49,681,146
2489010,139,434,99,131,90,4575,38
2026240,84,253,101,275,80,3374,29
54291,586,4072,127,948,534,662,298
575,102,245,30,197,37,139,30
2923366,85,361,15,62,23,131,26
577,80,190,,77,88,36,46
1259973,36,172,,53,,45,
623,19206,68990,2274,9461,2376,386,3297
624,5632,17460,463,2350,506,,675
622,4016,17156,409,1110,342,,516
621,3557,15157,395,1567,378,19,525
2906475,163,651,,95,53,,53
546,2686,14047,2039,2208,855,1325,761
1639133,2165,3732,558,1240,306,200,145
57706,891,1742,320,322,2654,46,116
67827,240,1005,170,153,54,76,45
2066049,101,441,19,37,13,32,36
2077147,272,1203,,,,,
67826,102,1429,,26,53,,71
133448,196,474,84,107,61,,30
2742624,424,1814,54,197,47,67,80
1573676,408,2352,78,321,51,,76
1703250,289,785,61,149,,143,47
1702170,191,134,,,,25,
2742625,191,664,97,31,52,39,
1920110,127,84,91,68,190,,82
2781952,31,111,,26,,,14
1439319,74,341,80,65,28,36,
184912,79,350,,43,,,126
2683822,79,488,,46,,,
2861802,55,64,,,,,
67825,817,2116,52,304,139,100,75
67824,350,1728,44,210,67,166,78
545,423,1824,127,337,106,71,117
1563222,300,799,190,129,83,96,17
35703,367,5215,129,557,92,139,80
2562449,203,959,36,114,85,30,74
2546350,153,518,43,143,58,13,78
1748967,200,1328,111,75,105,54,94
550,962,3274,354,3635,1333,656,436
158836,1891,9703,1405,43280,4560,1549,764
61645,383,1272,79,1788,4334,362,389
1812935,292,2461,186,5213,1822,514,169
69218,184,546,35,885,114,52,39
2850494,1284,,,250,,,
2027919,203,272,,1044,478,174,
2969431,23,74,,46,,,89
1329841,16,76,,806,42,,75
299767,238,1110,34,639,464,72,116
208224,186,478,44,783,7920,416,113
2497875,62,207,13,656,90,12,
2494701,49,230,,361,164,10,
2071710,38,132,10,141,43,30,
1914861,161,590,15,212,83,37,34
2742676,140,846,20,230,59,23,100
2742639,88,366,13,103,33,126,24
2724468,69,253,16,170,86,50,25
2976431,73,265,26,113,35,161,20
2866201,71,242,,16,57,,34
2596949,65,311,,22,,,
2831890,68,91,,108,52,62,
2565914,112,104,,43,,,
2836161,49,206,,179,221,,
1560339,52,86,,41,56,,
2831891,27,90,,96,185,,
42895,24,,,,,,
2500132,27,138,,164,63,,
2478464,186,643,16,227,75,20,28
885040,183,292,29,169,50,19,29
539813,169,770,40,543,159,194,93
2494702,69,329,18,297,71,143,49
881260,63,131,,13121,297,11,15
28901,11697,34398,2492,11245,3695,6080,3651
54736,345,1107,63,235,79,282,166
599,27,55,,,,,
2745895,208,96,,,,,
51288,505,1503,97,252,129,101,58
61648,367,1479,47,324,66,78,121
2774055,675,527,,58,,,24
2873269,627,172,,54,38,94,96
2980557,248,636,32,141,66,31,83
2492396,215,665,,76,23,125,14
2725560,107,350,21,68,30,39,31
2067958,73,345,,23,13,12,32
208223,288,1200,34,337,160,274,171
1158459,205,964,106,171,74,99,146
551989,142,509,12,80,24,21,45
283686,185,530,48,236,60,38,86
1646340,84,500,,129,58,62,76
497725,85,902,18,49,12,35,97
83655,476,1801,144,546,235,442,198
2681309,538,1769,68,283,94,213,122
2714951,82,363,13,109,13,32,75
2681307,32,222,,71,,,
2282309,17,68,,36,,,
2681308,17,14,,,,,
2815358,131,557,22,197,62,41,87
28141,521,2066,71,487,132,361,164
413497,82,522,43,254,64,26,104
1163710,61,301,,214,38,31,16
413501,62,203,,32,,,
413503,29,56,36,138,25,14,
1906275,45,416,,,,,
535744,23,187,18,97,84,28,32
158822,502,2407,111,660,791,128,230
158823,185,304,17,227,12,24,15
2545798,75,412,23,204,69,188,13
61646,509,2327,89,447,146,294,172
2153385,100,401,,114,,63,64
2067959,55,233,,25,,,
1334193,250,659,33,267,38,146,99
61647,193,794,45,347,33,223,109
2891570,338,1417,27,5997,46,142,50
158877,315,1428,62,144,61,102,79
138072,97,91,41,102,409,12,69
700220,64,,,64,36,,
2871826,29,149,,116,23,28,45
1778263,23,,12,63,43,,108
1778262,13,53,15,10,,20,
1972431,243,605,13,159,73,32,143
395631,17,48,,15,,41,14
1756993,12,79,,88,,,
